,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
1366,3,0,9,14,0,0,0,1,0.72,0.6667,0.58,0.2836,120,222,342
1367,3,1,7,23,0,6,0,1,0.66,0.6061,0.83,0.0896,52,156,208
1368,1,1,1,8,0,5,1,1,0.24,0.2424,0.7,0.1343,11,436,447
1369,4,1,10,23,0,0,0,1,0.36,0.3485,0.93,0.1343,12,68,80
1370,2,1,5,3,0,0,0,1,0.54,0.5152,0.56,0.0896,26,40,66
1371,4,0,9,10,0,4,1,1,0.64,0.6061,0.65,0.19399999999999998,24,103,127
1372,2,0,6,11,0,0,0,2,0.72,0.6667,0.58,0.0896,141,236,377
1373,3,1,7,9,0,4,1,2,0.76,0.7121,0.58,0.2836,36,282,318
1374,3,0,6,16,0,6,0,1,0.76,0.6818,0.43,0.2985,175,235,410
1375,4,0,10,12,0,3,1,3,0.58,0.5455,0.53,0.2239,39,155,194
1376,4,1,12,6,0,2,1,2,0.36,0.3788,0.93,0.0,3,150,153
1377,1,0,2,1,0,0,0,1,0.26,0.2273,0.65,0.4179,4,40,44
1378,2,0,5,2,0,0,0,1,0.42,0.4242,0.77,0.1045,7,43,50
1379,1,0,2,5,0,3,1,1,0.06,0.1061,0.45,0.1045,0,7,7
1380,3,0,8,15,0,4,1,1,0.8,0.7576,0.55,0.2537,50,115,165
1381,3,1,9,0,0,0,0,2,0.56,0.5303,0.73,0.19399999999999998,18,106,124
1382,2,0,4,9,0,6,0,1,0.44,0.4394,0.51,0.3582,35,121,156
1383,1,1,1,19,0,4,1,1,0.34,0.3485,0.34,0.0896,10,255,265
1384,1,1,1,4,0,4,1,1,0.12,0.1515,0.54,0.1045,0,1,1
1385,2,1,5,18,0,2,1,1,0.7,0.6515,0.54,0.1343,81,662,743
1386,2,1,5,14,0,3,1,1,0.72,0.6515,0.42,0.0896,42,221,263
1387,3,0,7,15,0,3,1,3,0.64,0.5606,0.94,0.1343,13,33,46
1388,1,1,2,6,0,3,1,2,0.24,0.2879,0.7,0.0,3,95,98
1389,2,1,4,13,1,1,0,1,0.74,0.6667,0.45,0.2985,79,184,263
1390,2,0,5,11,0,4,1,1,0.52,0.5,0.36,0.4478,43,105,148
1391,3,1,8,16,0,3,1,1,0.76,0.6818,0.48,0.19399999999999998,91,340,431
1392,3,0,7,4,0,5,1,1,0.76,0.7424,0.75,0.1045,8,5,13
1393,2,1,5,18,0,4,1,1,0.56,0.5303,0.35,0.5224,109,661,770
1394,1,0,3,8,0,1,1,2,0.3,0.303,0.56,0.1343,24,217,241
1395,1,0,3,11,0,5,1,1,0.28,0.2727,0.52,0.2239,16,73,89
1396,4,1,11,18,0,5,1,2,0.46,0.4545,0.44,0.0,50,158,208
1397,3,0,6,17,0,5,1,1,0.76,0.6667,0.37,0.2537,85,472,557
1398,4,1,12,12,0,5,1,1,0.36,0.3485,0.5,0.19399999999999998,29,244,273
1399,3,0,8,16,0,4,1,1,0.72,0.7121,0.84,0.0,16,105,121
1400,4,0,9,7,0,2,1,2,0.62,0.5455,0.94,0.1045,15,234,249
1401,2,1,3,21,0,3,1,1,0.58,0.5455,0.6,0.2537,28,233,261
1402,1,1,3,20,0,1,1,1,0.26,0.2273,0.37,0.4627,8,171,179
1403,1,0,2,7,0,0,0,1,0.24,0.2424,0.65,0.1642,0,8,8
1404,3,1,7,21,0,0,0,1,0.7,0.6667,0.79,0.1045,88,257,345
1405,2,1,4,2,0,0,0,1,0.44,0.4394,0.24,0.2239,7,25,32
1406,4,0,12,10,0,2,1,3,0.46,0.4545,0.94,0.2836,6,44,50
1407,4,1,12,4,0,2,1,2,0.34,0.3182,0.76,0.2836,0,8,8
1408,4,1,11,17,0,0,0,1,0.54,0.5152,0.45,0.1642,151,342,493
1409,4,0,9,6,0,6,0,2,0.56,0.5303,0.94,0.1045,6,12,18
1410,4,0,12,2,0,4,1,1,0.28,0.2727,0.65,0.2239,0,4,4
1411,3,1,7,3,1,3,0,1,0.68,0.6364,0.74,0.19399999999999998,9,23,32
1412,2,0,3,8,0,2,1,1,0.24,0.2121,0.35,0.3582,19,268,287
1413,2,0,3,4,0,5,1,1,0.18,0.2121,0.74,0.1045,3,2,5
1414,3,1,9,3,0,6,0,2,0.66,0.5909,0.89,0.2239,3,40,43
1415,4,0,12,1,0,1,1,1,0.32,0.3485,0.87,0.0,2,10,12
1416,3,0,9,16,0,5,1,2,0.52,0.5,0.48,0.1642,67,291,358
1417,2,1,6,23,0,0,0,1,0.72,0.6667,0.58,0.1045,30,80,110
1418,1,0,1,18,0,3,1,1,0.24,0.2424,0.38,0.1343,3,166,169
1419,3,0,8,23,0,3,1,1,0.74,0.6515,0.37,0.0896,14,94,108
1420,3,1,9,17,0,6,0,2,0.66,0.6212,0.36,0.2537,295,434,729
1421,1,1,3,12,0,2,1,1,0.6,0.6061,0.6,0.2836,47,197,244
1422,1,1,2,8,0,1,1,1,0.1,0.1212,0.54,0.1343,4,413,417
1423,4,0,10,19,0,3,1,2,0.6,0.5455,0.88,0.1343,8,189,197
1424,1,0,3,11,0,0,0,2,0.42,0.4242,1.0,0.2239,18,44,62
1425,3,1,6,7,0,5,1,1,0.74,0.6818,0.58,0.1642,19,340,359
1426,1,1,1,12,0,3,1,1,0.3,0.2576,0.39,0.4925,6,155,161
1427,2,1,5,3,0,3,1,1,0.56,0.5303,0.83,0.0896,0,6,6
1428,1,1,1,9,0,6,0,1,0.22,0.2273,0.8,0.1343,14,116,130
1429,4,0,11,18,0,3,1,3,0.46,0.4545,0.88,0.3881,13,176,189
1430,1,1,3,17,0,1,1,3,0.3,0.2727,0.45,0.2985,11,376,387
1431,2,1,4,12,0,2,1,1,0.48,0.4697,0.29,0.3881,36,188,224
1432,1,0,2,13,0,1,1,2,0.36,0.3636,0.57,0.0896,10,54,64
1433,2,0,5,17,0,6,0,2,0.56,0.5303,0.88,0.19399999999999998,78,194,272
1434,1,0,2,16,0,3,1,1,0.34,0.3636,0.25,0.0,15,79,94
1435,2,1,4,8,0,2,1,1,0.38,0.3939,0.62,0.1343,22,670,692
1436,3,1,9,14,0,5,1,1,0.7,0.6515,0.54,0.2985,113,299,412
1437,3,1,7,1,0,4,1,1,0.74,0.6970000000000001,0.66,0.0896,6,19,25
1438,1,0,12,7,0,6,0,1,0.3,0.2727,0.7,0.3582,0,10,10
1439,4,1,11,16,0,4,1,2,0.4,0.4091,0.54,0.1642,31,313,344
1440,2,1,6,7,0,1,1,1,0.64,0.5909,0.78,0.1045,25,478,503
1441,2,0,5,17,0,6,0,1,0.58,0.5455,0.4,0.2239,138,216,354
1442,3,0,9,18,0,2,1,2,0.54,0.5152,0.88,0.3881,22,351,373
1443,3,0,6,19,0,2,1,2,0.74,0.7121,0.74,0.2239,67,358,425
1444,1,1,3,0,0,6,0,2,0.44,0.4394,0.94,0.0896,13,87,100
1445,2,1,5,20,0,6,0,1,0.68,0.6364,0.41,0.0896,118,197,315
1446,2,0,6,21,0,4,1,3,0.76,0.6970000000000001,0.52,0.0,29,142,171
1447,1,1,1,2,0,0,0,2,0.16,0.1364,0.47,0.2836,5,38,43
1448,1,0,12,14,0,4,1,2,0.3,0.3333,0.52,0.0,30,112,142
1449,1,0,2,11,0,3,1,2,0.24,0.2273,0.93,0.19399999999999998,5,47,52
1450,3,1,7,21,0,3,1,1,0.72,0.6667,0.58,0.2239,69,322,391
1451,3,1,8,13,0,4,1,1,0.86,0.7879,0.41,0.1045,80,201,281
1452,2,1,5,16,0,3,1,3,0.7,0.6515,0.61,0.0896,62,216,278
1453,2,0,3,7,0,0,0,3,0.16,0.1667,0.86,0.1642,0,7,7
1454,2,1,5,21,0,2,1,1,0.62,0.5909,0.78,0.1343,28,233,261
1455,1,0,1,10,0,0,0,2,0.36,0.3485,0.81,0.2239,7,46,53
1456,1,0,2,0,0,6,0,1,0.16,0.19699999999999998,0.69,0.0896,3,27,30
1457,4,0,11,17,0,5,1,1,0.32,0.3333,0.31,0.1343,17,361,378
1458,3,0,9,17,1,1,0,2,0.66,0.5909,0.89,0.1045,37,77,114
1459,3,0,7,22,0,0,0,1,0.78,0.7576,0.66,0.0,23,75,98
1460,1,0,12,17,0,6,0,1,0.42,0.4242,0.54,0.19399999999999998,28,101,129
1461,1,1,2,13,0,1,1,1,0.4,0.4091,0.43,0.2836,23,159,182
1462,4,1,10,4,0,2,1,3,0.36,0.3485,0.87,0.1642,1,6,7
1463,3,1,8,3,0,1,1,1,0.62,0.5606,0.88,0.0896,1,3,4
1464,4,1,10,8,0,0,0,3,0.42,0.4242,0.67,0.1343,11,51,62
1465,3,0,8,6,0,3,1,1,0.68,0.6364,0.61,0.0,9,110,119
1466,1,1,1,23,0,6,0,2,0.16,0.1515,0.8,0.2537,1,51,52
1467,3,1,6,5,0,6,0,2,0.64,0.5758,0.83,0.19399999999999998,1,11,12
1468,2,1,4,7,0,5,1,1,0.38,0.3939,0.5,0.2836,10,305,315
1469,2,1,5,14,0,5,1,1,0.74,0.6818,0.58,0.1343,104,263,367
1470,1,1,3,1,0,5,1,1,0.34,0.3182,0.49,0.2239,2,18,20
1471,4,1,10,18,0,2,1,3,0.3,0.303,0.87,0.1343,4,139,143
1472,1,1,2,3,1,1,0,2,0.24,0.2273,0.81,0.19399999999999998,0,8,8
1473,4,1,10,0,0,4,1,2,0.6,0.6061,0.64,0.1045,19,57,76
1474,1,1,1,0,0,6,0,1,0.16,0.1818,0.47,0.1045,2,42,44
1475,4,0,11,21,0,2,1,2,0.38,0.3939,0.87,0.2537,9,116,125
1476,4,1,11,22,0,2,1,2,0.3,0.2879,0.56,0.2239,17,136,153
1477,2,0,4,7,0,4,1,2,0.34,0.3333,0.76,0.1642,8,152,160
1478,4,0,12,15,0,6,0,1,0.38,0.3939,0.46,0.0,100,237,337
1479,4,1,12,5,0,1,1,2,0.38,0.3939,0.94,0.1045,0,27,27
1480,2,1,3,18,0,1,1,1,0.44,0.4394,0.26,0.4478,90,594,684
1481,1,0,12,7,0,4,1,1,0.34,0.3636,0.93,0.0,4,182,186
1482,2,1,5,19,0,1,1,3,0.58,0.5455,0.88,0.1343,10,294,304
1483,4,1,12,4,0,6,0,1,0.26,0.2879,0.81,0.0896,0,5,5
1484,4,1,11,18,0,1,1,1,0.36,0.3485,0.5,0.1642,19,502,521
1485,1,0,1,20,0,6,0,1,0.18,0.2121,0.74,0.0896,1,42,43
1486,1,1,12,17,0,0,0,1,0.26,0.2273,0.41,0.3284,26,97,123
1487,4,0,10,16,0,0,0,3,0.36,0.3485,0.87,0.19399999999999998,44,162,206
1488,3,0,9,0,0,0,0,1,0.62,0.5606,0.88,0.0,29,79,108
1489,4,0,9,10,0,2,1,3,0.64,0.5606,0.94,0.1642,21,101,122
1490,1,0,3,23,0,4,1,3,0.34,0.3485,0.0,0.0896,1,26,27
1491,1,1,2,17,0,1,1,1,0.4,0.4091,0.43,0.2537,13,417,430
1492,3,1,7,23,0,0,0,1,0.72,0.6970000000000001,0.79,0.1343,25,66,91
1493,4,0,10,6,0,2,1,1,0.52,0.5,0.83,0.0896,9,114,123
1494,4,1,10,0,0,2,1,1,0.46,0.4545,0.63,0.3881,3,45,48
1495,3,0,8,11,0,6,0,1,0.72,0.6667,0.58,0.0,115,223,338
1496,4,0,10,0,0,1,1,1,0.42,0.4242,0.77,0.0,6,26,32
1497,1,1,2,4,0,2,1,1,0.32,0.2879,0.42,0.3582,0,2,2
1498,2,1,5,19,0,6,0,1,0.7,0.6364,0.39,0.1343,203,229,432
1499,4,1,12,6,0,4,1,1,0.22,0.2121,0.55,0.2985,2,122,124
1500,4,0,11,5,0,2,1,1,0.54,0.5152,0.68,0.2836,2,26,28
1501,4,0,12,3,0,4,1,1,0.26,0.2273,0.6,0.2985,0,1,1
1502,4,0,12,7,0,2,1,1,0.16,0.1667,0.8,0.1642,2,221,223
1503,4,1,11,14,0,5,1,2,0.4,0.4091,0.4,0.4925,63,199,262
1504,2,0,4,22,0,6,0,1,0.32,0.303,0.61,0.2985,14,41,55
1505,2,1,4,11,0,0,0,3,0.38,0.3939,0.87,0.2985,7,70,77
1506,1,0,12,15,0,3,1,1,0.32,0.2879,0.36,0.4179,16,101,117
1507,4,1,10,20,0,5,1,1,0.42,0.4242,0.47,0.1343,28,280,308
1508,1,1,12,14,0,3,1,3,0.22,0.2121,0.93,0.2537,0,20,20
1509,2,0,3,10,0,1,1,1,0.24,0.2273,0.3,0.19399999999999998,22,47,69
1510,3,1,7,13,0,2,1,2,0.84,0.8029999999999999,0.53,0.2985,73,200,273
1511,4,1,11,6,0,5,1,1,0.26,0.2727,0.65,0.1045,5,126,131
1512,1,1,3,8,0,1,1,1,0.46,0.4545,0.88,0.1045,16,563,579
1513,1,1,1,7,1,1,0,1,0.1,0.1364,0.54,0.1045,5,28,33
1514,4,1,12,5,0,6,0,2,0.26,0.303,0.75,0.0,0,3,3
1515,4,0,11,7,0,3,1,2,0.46,0.4545,1.0,0.0896,2,154,156
1516,1,1,1,1,0,4,1,1,0.14,0.1515,0.5,0.1642,0,5,5
1517,1,0,1,13,0,5,1,2,0.2,0.1818,0.37,0.2836,9,64,73
1518,4,1,12,9,0,3,1,1,0.28,0.2879,0.75,0.1045,8,309,317
1519,2,0,5,12,0,4,1,1,0.52,0.5,0.34,0.3582,27,169,196
1520,4,1,11,6,0,6,0,1,0.24,0.2273,0.7,0.2239,0,21,21
1521,2,0,5,8,0,5,1,2,0.5,0.4848,0.88,0.19399999999999998,26,361,387
1522,2,1,5,3,0,4,1,1,0.6,0.5909,0.73,0.2537,0,3,3
1523,4,0,11,2,0,0,0,1,0.34,0.3636,0.81,0.0,9,22,31
1524,2,0,6,3,0,1,1,1,0.58,0.5455,0.88,0.0,2,3,5
1525,3,0,9,0,0,4,1,1,0.6,0.5152,0.94,0.1045,11,30,41
1526,2,1,6,23,0,6,0,1,0.68,0.6364,0.61,0.1642,69,161,230
1527,3,0,9,8,0,6,0,1,0.64,0.6061,0.69,0.1642,24,65,89
1528,2,0,6,9,0,1,1,1,0.7,0.6515,0.58,0.1642,26,162,188
1529,4,1,9,22,0,2,1,1,0.6,0.6212,0.56,0.2836,14,174,188
1530,2,1,4,5,0,5,1,2,0.34,0.3333,0.53,0.1642,2,19,21
1531,1,1,1,13,0,3,1,1,0.34,0.3333,0.49,0.1343,63,149,212
1532,1,0,3,13,0,6,0,2,0.46,0.4545,0.67,0.2836,60,130,190
1533,1,1,1,23,0,6,0,1,0.32,0.3182,0.31,0.19399999999999998,6,79,85
1534,1,0,1,6,0,6,0,2,0.02,0.0303,0.44,0.2239,0,2,2
1535,2,0,4,21,0,6,0,2,0.36,0.3485,0.93,0.1343,10,65,75
1536,4,0,9,17,0,6,0,1,0.66,0.6212,0.74,0.1045,180,246,426
1537,1,1,2,18,1,1,0,1,0.34,0.3182,0.34,0.2239,27,215,242
1538,3,1,8,1,0,2,1,2,0.6,0.5606,0.83,0.1343,11,22,33
1539,2,1,4,1,0,5,1,1,0.46,0.4545,0.82,0.19399999999999998,3,22,25
1540,4,0,10,7,0,6,0,1,0.42,0.4242,0.94,0.0896,27,46,73
1541,2,1,4,12,0,3,1,2,0.6,0.6212,0.46,0.4179,73,210,283
1542,1,0,3,13,0,3,1,2,0.32,0.2879,0.76,0.3582,17,82,99
1543,1,1,2,7,0,6,0,1,0.24,0.2879,0.7,0.0,8,33,41
1544,1,0,1,12,0,6,0,2,0.2,0.1818,0.59,0.3582,8,90,98
1545,4,0,11,22,0,6,0,2,0.38,0.3939,0.62,0.1642,26,80,106
1546,4,0,12,3,0,5,1,1,0.22,0.2727,0.8,0.0,1,5,6
1547,2,1,3,17,0,0,0,1,0.5,0.4848,0.72,0.0896,146,273,419
1548,2,1,4,5,0,4,1,1,0.4,0.4091,0.82,0.0,0,30,30
1549,1,0,12,18,0,6,0,1,0.3,0.3182,0.42,0.0896,2,33,35
1550,4,0,12,15,0,0,0,1,0.32,0.303,0.45,0.2836,23,184,207
1551,3,1,9,5,1,1,0,1,0.66,0.5909,0.89,0.0,1,3,4
1552,3,0,8,0,0,6,0,1,0.66,0.6061,0.78,0.19399999999999998,29,104,133
1553,3,0,8,22,0,5,1,1,0.68,0.6364,0.51,0.0,74,157,231
1554,3,0,9,19,0,6,0,1,0.7,0.6515,0.58,0.1343,101,214,315
1555,3,0,7,16,0,3,1,2,0.66,0.5909,0.89,0.0,23,118,141
1556,2,0,4,20,0,6,0,1,0.34,0.3182,0.53,0.2836,29,56,85
1557,2,0,5,0,0,4,1,1,0.36,0.3485,0.66,0.19399999999999998,4,23,27
1558,1,1,12,4,0,0,0,1,0.2,0.2121,0.47,0.1343,1,3,4
1559,3,0,7,15,0,5,1,1,0.96,0.8636,0.3,0.2537,40,129,169
1560,2,1,6,15,0,1,1,1,0.8,0.7121,0.41,0.3582,72,187,259
1561,4,0,10,10,0,0,0,2,0.36,0.3333,0.71,0.2836,60,188,248
1562,4,1,10,4,0,0,0,1,0.36,0.3485,0.71,0.1642,8,13,21
1563,2,0,6,20,0,5,1,1,0.64,0.5909,0.78,0.1045,40,192,232
1564,1,1,1,19,0,4,1,2,0.4,0.4091,0.76,0.1045,11,302,313
1565,3,1,8,15,0,2,1,1,0.8,0.7424,0.52,0.0,100,206,306
1566,3,0,6,21,0,1,1,1,0.7,0.6515,0.65,0.0,52,190,242
1567,1,1,2,16,0,1,1,1,0.36,0.3485,0.23,0.19399999999999998,5,206,211
1568,2,0,5,1,0,5,1,1,0.7,0.6515,0.58,0.2985,14,36,50
1569,4,0,12,18,0,4,1,1,0.36,0.3636,0.43,0.1045,12,393,405
1570,4,1,12,3,0,4,1,2,0.3,0.3182,0.7,0.0896,1,3,4
1571,3,0,6,22,0,5,1,1,0.7,0.6515,0.48,0.0,41,126,167
1572,3,1,6,22,0,1,1,1,0.66,0.6212,0.29,0.3881,21,166,187
1573,4,1,11,2,0,5,1,1,0.32,0.3182,0.66,0.1642,3,7,10
1574,2,1,6,18,0,4,1,1,0.74,0.6667,0.42,0.19399999999999998,107,716,823
1575,4,0,12,13,0,1,1,2,0.42,0.4242,0.71,0.0896,18,153,171
1576,1,1,2,0,0,5,1,1,0.32,0.2879,0.53,0.3881,1,37,38
1577,1,0,2,23,0,6,0,1,0.28,0.2576,0.75,0.2836,5,29,34
1578,3,0,8,18,0,3,1,1,0.76,0.6970000000000001,0.55,0.2537,86,470,556
1579,4,0,10,0,0,6,0,1,0.5,0.4848,0.63,0.3881,24,106,130
1580,2,0,4,23,0,6,0,2,0.44,0.4394,0.77,0.2836,5,30,35
1581,1,0,1,2,0,2,1,2,0.16,0.1515,0.55,0.19399999999999998,0,3,3
1582,4,0,10,22,0,2,1,2,0.52,0.5,0.77,0.1642,22,115,137
1583,4,1,9,11,0,3,1,1,0.64,0.6212,0.61,0.2537,46,181,227
1584,2,1,4,4,0,1,1,1,0.38,0.3939,0.62,0.2537,0,2,2
1585,2,1,4,19,0,5,1,1,0.5,0.4848,0.27,0.3881,62,379,441
1586,3,1,7,22,0,2,1,1,0.8,0.7576,0.55,0.2239,29,215,244
1587,4,1,11,9,0,5,1,1,0.24,0.2576,0.75,0.0896,17,313,330
1588,4,1,11,10,0,0,0,1,0.24,0.2273,0.48,0.2537,15,124,139
1589,4,1,9,12,0,2,1,1,0.62,0.6212,0.43,0.2836,69,233,302
1590,1,1,1,23,0,4,1,2,0.4,0.4091,0.82,0.0,5,86,91
1591,2,1,6,16,0,5,1,1,0.72,0.6515,0.37,0.19399999999999998,132,426,558
1592,1,1,1,19,0,2,1,1,0.5,0.4848,0.29,0.2836,22,306,328
1593,1,0,1,1,0,6,0,1,0.22,0.2273,0.64,0.19399999999999998,0,20,20
1594,2,0,5,11,0,0,0,1,0.46,0.4545,0.82,0.1045,109,141,250
1595,4,1,10,7,0,5,1,1,0.52,0.5,0.83,0.1045,11,417,428
1596,2,0,5,14,0,2,1,1,0.9,0.8182,0.37,0.0,41,99,140
1597,1,1,1,20,0,2,1,1,0.34,0.3485,0.53,0.1045,10,190,200
1598,1,0,1,10,0,0,0,1,0.14,0.1061,0.46,0.3881,7,51,58
1599,1,1,1,22,0,2,1,1,0.3,0.303,0.7,0.0896,10,104,114
1600,1,0,2,9,0,4,1,1,0.16,0.1364,0.47,0.2985,6,127,133
1601,3,1,8,19,0,0,0,1,0.74,0.6515,0.4,0.1343,148,317,465
1602,3,0,8,22,0,0,0,1,0.7,0.6667,0.89,0.19399999999999998,21,82,103
1603,3,1,8,3,0,1,1,1,0.64,0.6061,0.69,0.0,1,5,6
1604,2,0,6,10,0,2,1,1,0.62,0.6212,0.46,0.2239,33,97,130
1605,3,0,8,14,0,4,1,1,0.8,0.7576,0.55,0.1642,53,114,167
1606,4,1,10,13,0,2,1,2,0.5,0.4848,0.67,0.1343,54,184,238
1607,2,1,4,1,0,3,1,1,0.46,0.4545,0.59,0.0,0,11,11
1608,4,0,11,17,0,4,1,3,0.36,0.3485,0.81,0.2239,9,168,177
1609,1,0,1,8,0,5,1,1,0.12,0.1667,0.68,0.0,2,156,158
1610,3,0,8,7,0,4,1,2,0.68,0.6364,0.79,0.3284,17,296,313
1611,3,1,7,12,0,6,0,3,0.6,0.5606,0.83,0.2239,156,301,457
1612,2,0,3,10,0,1,1,2,0.38,0.3939,0.76,0.3881,17,45,62
1613,4,0,11,20,0,1,1,1,0.6,0.6212,0.53,0.3582,30,210,240
1614,2,0,5,13,0,5,1,3,0.6,0.6212,0.56,0.2836,60,172,232
1615,2,0,4,9,0,6,0,2,0.38,0.3939,0.94,0.2985,13,55,68
1616,2,1,4,7,0,6,0,1,0.34,0.3333,0.49,0.1642,10,45,55
1617,1,0,1,21,0,3,1,1,0.16,0.1364,0.55,0.3284,0,57,57
1618,2,0,5,19,0,5,1,3,0.54,0.5152,0.52,0.3582,39,253,292
1619,2,0,4,22,0,4,1,1,0.54,0.5152,0.45,0.1642,34,119,153
1620,3,0,6,7,0,4,1,2,0.72,0.6970000000000001,0.74,0.1343,26,301,327
1621,3,1,7,8,0,0,0,1,0.78,0.7424,0.62,0.1045,36,106,142
1622,3,1,7,4,0,5,1,2,0.66,0.6212,0.61,0.0,0,11,11
1623,4,0,10,8,0,2,1,1,0.5,0.4848,0.77,0.0896,25,474,499
1624,3,1,7,9,0,5,1,1,0.82,0.7727,0.49,0.2836,34,329,363
1625,3,1,9,23,0,6,0,1,0.66,0.5909,0.89,0.0896,57,88,145
1626,2,0,6,22,0,6,0,1,0.66,0.6061,0.78,0.2239,53,137,190
1627,4,0,10,2,0,3,1,1,0.44,0.4394,0.67,0.1642,2,1,3
1628,1,0,1,14,0,3,1,3,0.22,0.19699999999999998,0.93,0.3582,0,36,36
1629,1,0,2,5,0,1,1,2,0.34,0.3636,0.93,0.0,1,4,5
1630,2,1,4,2,0,5,1,1,0.48,0.4697,0.59,0.4179,4,18,22
1631,4,1,10,2,0,1,1,1,0.46,0.4545,0.72,0.0,6,6,12
1632,4,0,9,19,0,3,1,3,0.66,0.6061,0.83,0.2537,57,315,372
1633,4,1,11,4,0,6,0,1,0.26,0.2727,0.87,0.1045,2,4,6
1634,4,0,10,3,0,3,1,3,0.54,0.5152,0.94,0.2985,0,2,2
1635,2,1,5,13,0,2,1,2,0.72,0.6667,0.51,0.2239,41,208,249
1636,2,1,3,23,0,4,1,1,0.56,0.5303,0.83,0.0896,34,117,151
1637,1,1,3,0,0,2,1,1,0.22,0.2121,0.37,0.2985,0,8,8
1638,3,1,6,16,0,0,0,1,0.84,0.7273,0.3,0.2537,181,280,461
1639,2,1,5,6,0,0,0,1,0.62,0.5758,0.83,0.1642,8,14,22
1640,1,1,1,8,0,1,1,1,0.2,0.19699999999999998,0.47,0.2239,12,481,493
1641,1,0,1,16,1,1,0,2,0.2,0.2121,0.47,0.1642,6,76,82
1642,4,1,11,12,0,2,1,1,0.32,0.3333,0.45,0.1343,31,217,248
1643,4,0,10,18,0,3,1,3,0.56,0.5303,1.0,0.1642,8,132,140
1644,1,0,12,2,0,6,0,2,0.32,0.3333,0.66,0.0896,4,22,26
1645,2,0,4,10,0,6,0,2,0.36,0.3485,0.57,0.1642,41,113,154
1646,3,0,6,17,0,6,0,1,0.74,0.6667,0.42,0.2239,152,247,399
1647,3,0,8,11,0,1,1,1,0.72,0.6515,0.34,0.3284,46,85,131
1648,1,0,2,11,0,6,0,1,0.3,0.2727,0.28,0.3284,30,84,114
1649,3,0,7,18,0,3,1,1,0.72,0.6970000000000001,0.79,0.1343,51,412,463
1650,2,1,5,19,0,2,1,1,0.78,0.7121,0.52,0.3582,69,457,526
1651,2,0,5,20,0,0,0,1,0.64,0.6061,0.65,0.1642,57,174,231
1652,3,1,9,13,0,3,1,1,0.7,0.6364,0.34,0.1343,85,238,323
1653,3,1,9,10,1,1,0,2,0.74,0.7121,0.74,0.2239,135,224,359
1654,3,0,8,8,0,2,1,1,0.74,0.6970000000000001,0.66,0.0,40,352,392
1655,1,0,12,16,0,6,0,1,0.32,0.3182,0.42,0.19399999999999998,25,74,99
1656,1,1,2,8,0,4,1,3,0.4,0.4091,0.87,0.0,9,436,445
1657,4,1,9,12,0,3,1,1,0.68,0.6364,0.61,0.2239,56,260,316
1658,1,1,3,1,0,6,0,3,0.36,0.3788,0.93,0.0,0,44,44
1659,3,0,7,13,0,0,0,1,0.86,0.8029999999999999,0.47,0.2239,90,162,252
1660,4,1,10,8,0,3,1,1,0.5,0.4848,0.77,0.1642,33,806,839
1661,4,1,11,9,0,6,0,2,0.34,0.303,0.49,0.2985,31,188,219
1662,3,1,7,7,0,6,0,1,0.78,0.7576,0.66,0.1045,8,63,71
1663,2,1,5,15,0,6,0,1,0.72,0.6515,0.3,0.1045,356,316,672
1664,2,1,4,2,0,4,1,1,0.46,0.4545,0.33,0.4478,7,11,18
1665,2,0,5,14,0,1,1,1,0.62,0.6212,0.41,0.2239,44,118,162
1666,1,1,1,23,0,4,1,1,0.26,0.2273,0.48,0.3284,1,55,56
1667,4,0,10,12,0,0,0,1,0.58,0.5455,0.35,0.2537,167,277,444
1668,2,1,5,21,0,1,1,2,0.58,0.5455,0.83,0.0896,7,145,152
1669,4,1,12,18,0,3,1,2,0.32,0.303,0.49,0.2239,25,515,540
1670,1,1,1,13,0,3,1,2,0.14,0.1212,0.43,0.2537,9,82,91
1671,2,0,6,12,0,2,1,2,0.8,0.7273,0.46,0.2836,42,141,183
1672,4,1,10,12,0,2,1,2,0.6,0.5455,0.88,0.19399999999999998,6,98,104
1673,2,0,4,2,0,1,1,1,0.38,0.3939,0.66,0.2537,1,1,2
1674,4,1,9,11,0,1,1,1,0.56,0.5303,0.37,0.19399999999999998,71,167,238
1675,4,1,10,8,0,2,1,1,0.44,0.4394,0.62,0.0,35,800,835
1676,1,0,2,21,0,3,1,1,0.22,0.19699999999999998,0.47,0.3284,1,62,63
1677,4,1,12,11,0,2,1,1,0.48,0.4697,0.63,0.2239,58,211,269
1678,1,0,12,9,0,6,0,1,0.3,0.2727,0.45,0.4179,3,53,56
1679,3,1,7,10,0,3,1,1,0.9,0.8485,0.42,0.19399999999999998,39,99,138
1680,2,0,4,17,0,5,1,2,0.52,0.5,0.45,0.3881,75,433,508
1681,1,0,2,18,0,2,1,1,0.22,0.2273,0.47,0.1343,6,161,167
1682,3,0,7,6,0,0,0,1,0.62,0.5909,0.73,0.1642,10,11,21
1683,4,1,11,6,0,2,1,3,0.32,0.2879,0.81,0.4627,2,48,50
1684,4,0,12,22,0,6,0,1,0.22,0.2273,0.41,0.1343,7,88,95
1685,4,0,10,18,0,0,0,1,0.5,0.4848,0.63,0.1045,88,196,284
1686,3,0,8,20,0,5,1,1,0.72,0.6667,0.58,0.2239,70,221,291
